text,name,id,label,lang,translated
"@KnutasMikko Jep, yllätti kyllä. Kuuleman tulkinta oli se, että ei lyönyt kilvellä vaan kilpikäden hanskaosalla. Jo https://t.co/3aMkCQakSU",dasb00t,40351535,,fi,
"Kärpät olisi ollut pienessä pulassa, jos Rybar olisi saanut kilpikäden huitaisustaan pelikieltoa ja Annunen on viel https://t.co/KhWYysHFCN",dasb00t,40351535,,fi,
"Todella mielenkiintoista nähdä Janne Jalasvaaran, 35v, otteet vajaan kymmenen vuoden tauon jälkeen liigassa. Voi tu https://t.co/AaFKNQUvJO",dasb00t,40351535,,fi,
"Pari viikkoa sivussa ollut Justus Annunen on kuuleman lähestymässä pelikuntoa, eikä alle 20-vuotiaiden kisareissun https://t.co/1bKQZJ3H4V",dasb00t,40351535,,fi,
"Ensimmäistä kertaa #muuten Suomessa minua nuorempi pääministeri. En heti hoksannut ajatellakaan, ikäkriisin paikka https://t.co/kGxAZQe5AR",dasb00t,40351535,,fi,
#Breaking Kimi Räikkönen seuraa #CHLfi paikan päällä.,dasb00t,40351535,,fi,
Suomi saa maailman nuorimman pääministerin. Uhka vai mahdollisuus?,dasb00t,40351535,,fi,
"RT @PR_NHL: Sebastian Aho is the only active player to score multiple hat tricks that consist of an even-strength, power-play and shorthand",dasb00t,40351535,,en,
"Onko Lillehammerista paikallistettu jo se bussi, jonka alle Kyllönen heittää suksihuoltajat? #hiihto",dasb00t,40351535,,fi,
Ville Leskinen ja #HIFK olivat lauantain liigakierroksen kuummimmat aiheet. Tässä vielä ilmaisena uusintana maanant https://t.co/0E44fXaApg,dasb00t,40351535,,fi,
Ville Leskisen kommentit HIFK-debyytistä ja Raksilan yleisön luopio-huutelusta @Kaleva_fi #liiga #kärpät https://t.co/SGF28IJSFD,dasb00t,40351535,,fi,
"@Jari1922 @AnttiParnanen Juu, heti alkoi tapahtumaan. :)",dasb00t,40351535,,fi,
"@MattiHautamaki .Mediakuutiolta nähtynä kiekko oli maaliviivalla, sitten siirtyi maali, sen jälkeen kiekko. En tied https://t.co/XPRIMLG2uP",dasb00t,40351535,,fi,
"Sen perusteella mitä itse näin, en olisi hyväksynyt Kärppien kavennusta. #liiga #kärpät #HIFK",dasb00t,40351535,,fi,
"Raksilan yleisö vihelsi odotetusti Ville Leskiselle. Faniryhmä lauloi ensimmäisen minuutin ""olet luopio, Ville Lesk https://t.co/RnMqCmowYB",dasb00t,40351535,,fi,
"Jos otettaisiin #Tappara ja #HIFK pois, niin #Kärpät olisi menettänyt 69 mahdollisesta pisteestä _KAKSI_ alkukauden https://t.co/ccuMYfuq8M",dasb00t,40351535,,fi,
"Julius Hermonen 15 peliä 10 minuutin peliajalla tehot 2+6. Tehotilasto +7. Ei tilaa tänään kokoonpanossa. 
Miska Hu https://t.co/gl9Ny8IgFs",dasb00t,40351535,,fi,
Kärppien loukkaantumistuska helpottaa yhden pelaajan verran. Topi Niemelä palaa lauantaina kokoonpanoon. #liiga #kärpät,dasb00t,40351535,,fi,
Leskinen pelaa #HIFK ykkösketjussa Turusen ja Paajasen kanssa. #liiga #kärpät,dasb00t,40351535,,fi,
Ville Leskinen ei ole tänään ensimmäistä kertaa vierasjoukkueen paidassa Raksilassa. Viimeksi pelasi Kärppiä vastaa https://t.co/9wJoiXPVDl,dasb00t,40351535,,fi,
Mikäs sen parempi paikka. Tulee hieno kiekkoilta. #liiga #kärpät #hifk https://t.co/EYOPf7LtW2,dasb00t,40351535,,fi,
"RT @NorwichCityFC: Wishing a very happy #IndependenceDay to the people of Finland! 

We are extremely grateful for your support. Kiitos! ",dasb00t,40351535,,en,
"Enpä arvannut, että tilanne oli viime keväänä Bratislavassa noin paha. Huh huh, onneksi pojat selvisivät! https://t.co/yikKfi31lA",dasb00t,40351535,,fi,
RT @guardian_sport: Everton sack Marco Silva and put Duncan Ferguson in temporary charge https://t.co/bUtP7AMf0i By @AHunterGuardian,dasb00t,40351535,,en,
"Kotona ihmisen on hyvä olla. Junttilalla melkein puolet vähemmän pelejä, mutta melkein yhtä paljon maaleja. #kulkee https://t.co/CFYa3LGOgh",dasb00t,40351535,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
"@swagx88 @VesaOinonen Noh, viime keväänä se nähtiin, että ei se budjetti kaikkea merkkaa :)",Mikek909,1.05E+18,,fi,
@swagx88 @VesaOinonen Siinäkö kaikki Kerhon poissaolijat olivat ;D? #ylikymmenenukkoasivussa,Mikek909,1.05E+18,,fi,
@Must1_35 Onko näin? Minulle on syötetty väärä kokoonpano!,Mikek909,1.05E+18,,fi,
"Sainko ystävällisesti kysyä, että MIKSI HELVETISS TUUKKA TIEKSOLA EI PELAA TNN?!

#Kärpät",Mikek909,1.05E+18,,fi,
"Kukkonen ei näemmä yllättäen pelaakkaan, mutta Ronkainen ei edelleenkään ole tärkeä.",Mikek909,1.05E+18,,fi,
"#Kärpät-#HPK

Tänään Kärpiltä puuttuu kokoonpanosta n. 14 pelaajaa.

Yhteensä tästä ottelusta puuttuu yli 20 pelaaj https://t.co/2nMQsKMYRx",Mikek909,1.05E+18,,fi,
"1. Kukkonen pelaa
2. Taneli Ronkainen ei ole merkittävä poissaolija.

Hienosti, Jatkoaika.

#kärpät #Liiga https://t.co/sRup76zjE7",Mikek909,1.05E+18,,fi,
"Oikea syy Rybarin jatkosopimukseen paljastettu.

#Kärpät https://t.co/ilpqETe1UN https://t.co/qZx4xwbHNN",Mikek909,1.05E+18,,fi,
@HappySatan1 Siellä on vähän pimeempääkin settiä seassa :),Mikek909,1.05E+18,,fi,
"Patrik ""kilpiteurastaja"" Rybarin jatkosopimus takaa Kärpille myös ensi vuoden ylivoimambasimman maalivahtikaksikon. 

#Kärpät",Mikek909,1.05E+18,,fi,
@pahapasi @Kaukonen24 @joonashent Kyllä. Iski muuten Porin ssiä vastaan meleko komian maalin ;),Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
"Valmistautukaa #mussukkakärpät tagin räjähdykseen 3, 2, 1....

#kärpät #liiga",Mikek909,1.05E+18,,fi,
"Kyllä tulee joulutauko hyvään väliin. Nyt pitäisi vain selvitä kunnialla sinne niillä pelaajilla, mitä on. #kärpät #Liiga",Mikek909,1.05E+18,,fi,
@PetrusLundqvist Se on juurikin näin. #Puljulleuusikypärä,Mikek909,1.05E+18,,et,
"Haluan myös muistuttaa #Hifk'in faneja, että aivan yhtä asiatonta kommentointia tulee molempien fanien puolelta. Va https://t.co/g0kxNF7FcM",Mikek909,1.05E+18,,fi,
"Peliä kommentoimatta sen kummemmin, Ansaittu voitto hifkille. Ei muuta kuin maalivahtiostoksille.

#Kärpät #hifk'i",Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
"@Miikkapee :-----DDDD

Teinkö tän oikein?",Mikek909,1.05E+18,,fi,
Poissaolot näkyy. Nyt peli kuntoon ja ohi! #Kärpät,Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,pt,
Tämän tuomarilinjan mukaan jatkossa jokaisesta tönäisystä annetaan jäähy. #Kärpät,Mikek909,1.05E+18,,fi,
"@kariheikkila Kärpiltäkin on 10 kaveria sivussa, joka takaa kyllä tasaisen väännön.",Mikek909,1.05E+18,,fi,
"@Ja_Taala Ihan mielenkiinnostahan vain tässä heitin kysymyksen ilmoille.

 Maailmassa ei ole yhtään urheilujoukkuet https://t.co/W9MQ0Smfji",Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
"Tänään Raksila ottaa Leskisen vastaan:

#Kärpät #hifk #Liiga",Mikek909,1.05E+18,,fi,
RT @HIFKHockey: Ville Leskiselle IFK-debyytti illalla Oulussa! #HIFK #Liiga https://t.co/5EeYrUgHZN,Mikek909,1.05E+18,,fi,
Vähän parempi erä. Tärkeä erä ykkösketjulle. #Kärpät,Mikek909,1.05E+18,,fi,
"#Kookoo'n äijä hakkaaa 20 sec. Puljua maalin edessä.

Pulju pistää kiekon maalin edestä sisään. #Kärpät",Mikek909,1.05E+18,,fi,
Mitenhän tälläisellä pelillä kaatuu hifki? #Kärpät,Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
"Jos Leskinen ei pelaa lauantaina Raksilassa, menee pelistä automaattisesti koko pointti ja kaikki pelin panokset ka https://t.co/SvXXYF01yB",Mikek909,1.05E+18,,fi,
"Olisi ihan hauska tietää, miten joukkueen kannattajat reagoisivat näihin rumiin taklauksiin, jos taklaavan ja takla https://t.co/OISYthpJAg",Mikek909,1.05E+18,,fi,
@SanteriMatilai1 @OulunKarpatFi Kiitos :),Mikek909,1.05E+18,,pt,
"Kauden mahdollisesti huonoin peli, ja loppulukemat Tepsukkaa vastaan 4-1.

Ylivoimambasta.

#kärpät #someklassikko",Mikek909,1.05E+18,,fi,
"Larsson:

#Kärpät #someklassikko #hctps https://t.co/nxbbxlPyw0",Mikek909,1.05E+18,,is,
Kärppien ykkösketjua on rikottu varmaan enemmän kuin muita #liiga-joukkueita yhteensä. #kärpät,Mikek909,1.05E+18,,fi,
Olipa taas jäähy. #Kärpät,Mikek909,1.05E+18,,fi,
"Olin jo aivan varma, että tästä olisi  saatu taas yksi highlight-torjunta vastustajan veskarille.

Julle oli toista mieltä. #Kärpät",Mikek909,1.05E+18,,fi,
"Jos kuulen vielä kerrankin termin ""kontrollilähtö"" ammun itseni.

#kärpät",Mikek909,1.05E+18,,fi,
Jos edes 1/5 peleistä pelattaisiin tosissaan... #Kärpät,Mikek909,1.05E+18,,fi,
"Voidaanko maalia laskea, jos kukaan ei ole sitä paikanpäällä todistamassa? #Kärpät #Someklassikko",Mikek909,1.05E+18,,fi,
Jimi Jalonen yllättää kaikki heikolla oman pään peliliikkeellä. #kärpät,Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
"Kaiken harmituksen jälkeen toivon kuitenkin luonnolliesti, että Lese onnistuu #hifk'issä ja saa uutta nostetta ural https://t.co/AVfe469J7K",Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
#NAME?,Mikek909,1.05E+18,,fi,
Otsikoita leivotaan keskisormen näyttämisestä eikä päähän kohdistuneista iskuista tappelun seurauksena. Sitä voi ku https://t.co/8Z06ww0mWC,Snaapel,2245015330,,fi,
@kiirakorpi_fi @teemuramstedt Kysymyksiä tarkentavissa kentissä ohjataan vastaamaan osiin kysymyksistä laajemminkin https://t.co/drttNSFG93,Snaapel,2245015330,,fi,
#NAME?,Snaapel,2245015330,,fi,
@kiirakorpi_fi Kyselyssä lajiliittovaihtoehtoja 47 + joku muu vaihtoehto. melko laajasta kyselystä on siis kyse.,Snaapel,2245015330,,fi,
#NAME?,Snaapel,2245015330,,fi,
"@MakisenJussi Toivottavasti ne ketkä näistä pääosumista ovat huolissaan, ovat huolissaan, eivätkä saavu paikalle ki https://t.co/0Xm9meWkgl",Snaapel,2245015330,,fi,
@kiirakorpi_fi Viiden vuoden sisään lajiliittojen toimintaan osallistuneille kysely on myös lähetetty. Lopettaneita https://t.co/oGr23SygfM,Snaapel,2245015330,,fi,
Montako päähän kohdistettua? Montako osunutta? Pelikieltokerroin nykylinjan mukaan taitaa olla 2-4 peliä per osuma. https://t.co/K7skeBIJqo,Snaapel,2245015330,,fi,
Karjalaisen taklaus Humalojaan tekona törkeämpi (kyynerpään nosto) kuin tapaus Puistola tai Mäntylä. Saa nähdä reag https://t.co/4wRvcSr5Fd,Snaapel,2245015330,,fi,
Ilveksen ja kotkan kohtaaminen luonnossa kestäisi arviolta saman verran. 6min 30 sekuntia ja henki pois. #liiga #ilves #sport,Snaapel,2245015330,,fi,
"liigakierroksella suosittelen kiinnittämään huomion Kärppien 2. Kentän oikeaan laitahyökkääjään, Tieksolaan. A-juni https://t.co/NHfql68l7N",Snaapel,2245015330,,fi,
@shoffren Toisena esimerkkinä tappelut jääkiekossa. Miksi niistä ei tuomita kahesta kuuteen otteluun pelikieltoja p https://t.co/j5S1tE6OuK,Snaapel,2245015330,,fi,
"@shoffren Tässä on yksi tämän hetken jääkiekon suurista ihmeellisyyksistä. Miksi suoraan päähän kohdistuneita, kohd https://t.co/rXUwIsU63W",Snaapel,2245015330,,fi,
@PetteriSihvonen @jatkoaika @jatkoaika jutussa on eroteltu kaksi ryhmää. Mikäli ovat keskusteluissa ottaneet huomio https://t.co/TInGcsNAJD,Snaapel,2245015330,,fi,
@PetteriSihvonen @jatkoaika Taklata vai ei on pelaajan näkemys tilanteesta juuri ennen kontaktia. Ainoastaan sen va https://t.co/Z8hLmCZerv,Snaapel,2245015330,,fi,
"@PetteriSihvonen @jatkoaika Olen sen kannalla, että pelaajien terveyden edistämiseksi ei taklattavaa voi vapauttaa https://t.co/O1aiba0wmR",Snaapel,2245015330,,fi,
@tomipalomaki @PetteriSihvonen @jatkoaika Asian ytimessä. Molempien vastuu. Taklattavan vastuun vähättely on johtaa https://t.co/qRk9y81ami,Snaapel,2245015330,,fi,
@Valavuori Ottelun viihdearvo 1/5. AJ juoksi kehää ympäri ja ulottuvuudella pistevoitto. Saman illan aikaisemmat ra https://t.co/prCl64iEPV,Snaapel,2245015330,,fi,
@iljavenalainen @PetteriSihvonen @kiirakorpi_fi Ongelmana on lajien välinen yhteistyö ja yksipuoliset hyödyt. Jääki https://t.co/koEvlgEnBK,Snaapel,2245015330,,fi,
"@kiirakorpi_fi Suosittelen tutustumaan kirjaan The athletic skills model, optimazing talent development through mov https://t.co/00bOGSWwoi",Snaapel,2245015330,,fi,
@kiirakorpi_fi Lajitaidot rakentuvat motorisista perustaidoista. Mitä laajempi/parempi on motoristen perustaitojen https://t.co/aIqzbHcT2M,Snaapel,2245015330,,fi,
"@MiikaArponen @kalalokki78 @jaria34 @shoffren Valmennuksen vastuu kuulostaa erikoiselta,mutta pelaajan motorisia ja https://t.co/EwwFUwvk5k",Snaapel,2245015330,,fi,
@shoffren Harvoja hyviä tekstejä asian tiimoilta. Osa sanoo että pää ylös ja osa että taklaajalla vastuu teoistaan. https://t.co/yuXd3QSWFa,Snaapel,2245015330,,fi,
@patrickrane Keskustelua ei ikinä synny jos kaikki ovat samaa mieltä. Lisäksi keskustelua täytyy synnyttää luomalla https://t.co/8yaVCJ3wQ8,Snaapel,2245015330,,fi,
"@patrickrane Se on realistinen arvio, koska maamme suosituinta ja seuratuinta tuotetta halutaan suojella ja varjell https://t.co/U40IRRVMW4",Snaapel,2245015330,,fi,
#NAME?,Snaapel,2245015330,,fi,
"@zwangi55 Uskon, että niin kauan kuin kyse on viihteestä ja bisneksestä ja päätökset tehdään kovan mediahuomion ymp https://t.co/4VnNl8vjEv",Snaapel,2245015330,,fi,
"Miehon pelikiellon pituudesta (4) otetaan pois pelaajan loukkaantumisen, sosiaalisen paineen, mediahuomion aiheutta https://t.co/PlF2fCrsz7",Snaapel,2245015330,,fi,
"@saunakaveri Sen on voinut uutisista ja mediastakin lukea, mutta lääkkeitä sekä alkoholia yms. (Alkoholia nykyään v https://t.co/betwMt1Mi1",Snaapel,2245015330,,fi,
@saunakaveri Niin tämä päävammojen mystisyys on luultavasti se juttu miksi ne pysäyttää.  Näissä tapauksissa on oll https://t.co/JFmw0Rq14X,Snaapel,2245015330,,fi,
@HenryKarkkainen Pidän sitä huolestuttavana. Nimellisesti on pelaajayhdistystä pelaajien asialla ja alumnitoimintaa https://t.co/bm8caR05aY,Snaapel,2245015330,,fi,
"@saunakaveri Muiden vammojen osalta on myös vammoja, joille ei ole hoitokeinoja eikä niistä toivuta. Se ei ole pääv https://t.co/W7TonAPLex",Snaapel,2245015330,,fi,
"@JaniNiemenmaa Ehkä huono mainitsemani 10-20 vuotta. Tarkoitin, että tapaturman aiheuttamia vammoja on lähes jokais https://t.co/vBKf64hUqr",Snaapel,2245015330,,fi,
"Päävammat ovat jättäneet varjoonsa muut urheilun tuottamat vammat, jotka vaikuttavat uran jälkeen työkykyyn ja arke https://t.co/K7QUiFJ73n",Snaapel,2245015330,,fi,
"@MakisenJussi @SartamaV @patrickrane Uskon, että hyvän tuurin lisäksi hyvä fysiikka säästi itseni aivotärähdyksiltä https://t.co/JRX2C34Lz2",Snaapel,2245015330,,fi,
@MakisenJussi @SartamaV @patrickrane Monipuolista harjoittelua oli kyllä useiden lajien muodossa taustalla. Vaikka https://t.co/kk0SD0guEp,Snaapel,2245015330,,fi,
"@MakisenJussi @SartamaV @patrickrane Aikanaan 15 vuotta sitten UTJ sanoi, ettei ole laittaa muita junioreita kokoon https://t.co/dn9yl0QRV2",Snaapel,2245015330,,fi,
@MakisenJussi @SartamaV @patrickrane Pelaajien absoluuttinen luistelu nopeus tai pelin nopeus ei ole 5-10 vuoden ai https://t.co/zjXnmRJYgm,Snaapel,2245015330,,fi,
@SartamaV @MakisenJussi @patrickrane Pistetään. Tuntuu et seurat kilpailevat siitä kuka nuorimpia peluuttaa. Toki t https://t.co/rW9CNxRgxU,Snaapel,2245015330,,fi,
"@MakisenJussi @SartamaV @patrickrane Tapauksessa kyse ei ollut mistään edellisestä. Ei kuollutta kulmaa, ei kolmatt https://t.co/hSVA8v2Lgz",Snaapel,2245015330,,fi,
@JuhaTuuna @MarkoLeppnen Ajatus Totaalisesta taklauskiellosta vastaa nyrkkeilyn totaalista lyöntikieltoa ja painin https://t.co/ZFahXJFYwP,Snaapel,2245015330,,fi,
"@patrickrane @SartamaV @MakisenJussi Tottakai osuu myös päähän, koska pää kimmahtelee kuin päärynäpallo vartaloon k https://t.co/Y6X0lzgygm",Snaapel,2245015330,,fi,
"@koso_rok Tulkintasi, että taklauksen analysointi perustuu tunnesiteisiin on väärä, mutta omasta lajiperspektiivist https://t.co/mds4URVNcS",Snaapel,2245015330,,fi,
"@tuppuraisAllu12 @makinenantti Taklaus osuu olkapäähän. Videolta on selkeästi havaittavissa, että puhtaan kontaktin https://t.co/wBF4CyXehL",Snaapel,2245015330,,fi,
@TeppoSalmia @Riveri78 Ansionmenetysten osalta sanktioita pitäisi pienentää. Nykyisellään sakot ovat olleet huomatt https://t.co/oGuz4V0iIu,Snaapel,2245015330,,fi,
@TeppoSalmia @Riveri78 Periaatteessa siinä tapauksessa jos lihasaktivaatiota ei ole lainkaan. Urheilijalla jonkin v https://t.co/oPeyYzAjT1,Snaapel,2245015330,,fi,
@Riveri78 @TeppoSalmia Itse seuraan kauhistuksella pelaajien puutteellista pelivalmiutta. Käännetään selkää laidan https://t.co/WXL7nETxpC,Snaapel,2245015330,,fi,
"@makiuuro @mipejarvenpaa @Kasper70424684 Se on osittain koko järjestelmän ja valmentajien vika, että samassa sarjas https://t.co/212QD8dRM8",Snaapel,2245015330,,fi,
@aimoporvari @juhaalen @Pessotto29 @makinenantti Kaksi asiaa tulisi erottaa toisistaan. Päähän kohdistettu ja päätä https://t.co/nAJcmXNkP2,Snaapel,2245015330,,fi,
"@tomipalomaki Osuma selkeästi vartaloon, mikä aiheuttaa vartalon rotaation sekä lateraalifleksion. Sen seurauksena https://t.co/tD1dDqk2nv",Snaapel,2245015330,,fi,
"RT @VaasanSport: Pelit jatkuvat huomenna Vaasan Sähkö Areenalla @OulunKarpatFi vastaan!

Perjantain otteluun on myyty hurjaan tahtiin li",OulunKarpatFi,213650969,,fi,
"RT @a_karpat: Voitto!

Kalpa-Kärpät 1-4

#kärpät #kärpätA #NSML",OulunKarpatFi,213650969,,fi,
"Pitkän kaavan kautta voittoon! 

Raportti: https://t.co/O6b8gqSkLE
#Kärpät #Liiga https://t.co/tB5VyFdUIy",OulunKarpatFi,213650969,,fi,
"Radek Koblizek onnistuu voittomaalikilpailussa ja Patrik Rybr pitää oman maalinsa puhtaana. Tämä tarkoittaa sitä, https://t.co/szC8w7cg9z",OulunKarpatFi,213650969,,fi,
"Jatkot ohi, tilanne 1-1 ja nyt edessä on voittomaalikilpailu.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"65' Peliä 11 sekuntia jäljellä. Jokinen saa jäähyn ja HPK käyttää aikalisänsä.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"63' Rybarin hanska räpsähtää ja peli jatkuu. Kärpät hallitsee kiekkoa.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"61' Seuraava maali ratkaisee. Jäällä aloittavat Jokinen, Karvinen ja Byström.",OulunKarpatFi,213650969,,fi,
"60 minuuttia pelattu ja tasoissa ollaan. Jatkot häämöttää.

#Kärpät #Liiga https://t.co/ZOzF0JFp7H",OulunKarpatFi,213650969,,fi,
"55' Viimeinen vitonen käynnissä ja tasoissa ollaan edelleen. Yksi tilanne kaiken muuttaa voi.

#Kärpät #Liiga https://t.co/BotNpd7Xsl",OulunKarpatFi,213650969,,fi,
"51' Kärpät ylivoimalle. Nyt olisi hyvä aika iskeä.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"48' HPK:n päädyssä pelataan, mutta tulosta se ei ole vielä tuonut. Meidän nuorilta ollaan nähty varmaa tekemistä. https://t.co/hDQYWP4D72",OulunKarpatFi,213650969,,fi,
"41' Työt jatkuu. Hurja päätöserä alkaa tasatilanteessa 1-1.

#Kärpät #Liiga https://t.co/dMfekDZzCU",OulunKarpatFi,213650969,,fi,
Toinen erä päättyy tasatilanteessa 1-1. HPK sai avausosuman ja Jokinen tasoitti komealla viimeistelyllä. Kolmas alk https://t.co/ckEd8heJrw,OulunKarpatFi,213650969,,fi,
"33' Kun Jokinen pääsee läpiajoon, saa jo alkaa tuulettamaan! Upea viimeistely ei jätä maalivahdille mahdollisuuksia https://t.co/kXhLit6nfj",OulunKarpatFi,213650969,,fi,
"32' Lähellä oltiin, kun Huttulan ohjaus osuu tolppaan. Hetki tästä ja Rybar ottaa tärkeän kopin. Takaa-ajo jatkuu. 

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"26' HPK onnistuu maalinteossa, 0-1.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"21' Toinen jännittävä erä edessä. 

#Kärpät #Liiga https://t.co/UgmJFEHfk5",OulunKarpatFi,213650969,,fi,
"Avauserä pelattu eikä maaleja olla nähty. Jäähyjä jaettiin kaksi molemmille, ja maalivahdit ovat molemmat olleet ki https://t.co/5ID7iMQT4O",OulunKarpatFi,213650969,,fi,
"18' Vauhtia riittää ja molemmat maalivahdit ovat olleet kiireisiä. Kiikareilla jatketaan.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"9' Kärppien ylivoima päättyy jäähyyn. Taas 4vs4-peliä.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"9' Kerrotaan kaukalon laidalta, että Humaloja on taas penkillä ja valmis jatkamaan.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"8' Kiekko katsomoon ja HPK:lle toinen jäähy. Jäälle Heshka, Koskenkorva, Tieksola, Koblizek ja Karvinen.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"5' Heshka saa estämisestä jäähyn. Jatketaan tasavajaalla.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"4' HPK:lle rangaistus ja Kärpät ylivoimalle. 

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"1' Homma käyntiin!

#Kärpät #Liiga https://t.co/2ZQqwM8Rrl",OulunKarpatFi,213650969,,fi,
"16 Vanttaja. 

#Kärpät #Liiga https://t.co/XsxpVSD6oR",OulunKarpatFi,213650969,,en,
"RT @a_karpat: Tänään Kuopioon Kalpan vieraaksi. Ottelu alkaa klo 18.30

https://t.co/GkhFRIYTvl

https://t.co/evoA4UF645

#kärpät #kärpätA",OulunKarpatFi,213650969,,fi,
"Kärpät tänään! Olli Vanttaja debytoi, Sami Anttila on taas pelikunnossa ja Jussi Jokinen johtaa ryhmää ykkösnyrkiss https://t.co/by6CtV4gJT",OulunKarpatFi,213650969,,fi,
"KOTIPELIPIV!  Tänään saadaan vieraita Hämeenlinnasta. 

Kärpät - HPK klo 18:30 

#Kärpät #Liiga https://t.co/FzDlqMqdkN",OulunKarpatFi,213650969,,fi,
"Tapahtui viime kerralla: syksyn komein comeback!

Kärpät - HPK huomenna klo 18.30.

Kaikki Liiga-maalit: https://t.co/KidNluYKgj",OulunKarpatFi,213650969,,fi,
"RT @petopodi: Kuka haluaisi nähdä Sillin katuporan myös Oulussa?

#Kärpät #Liiga #EspoonBlues 
@OulunKarpatFi 
@radioplayfi https://t.co/XY",OulunKarpatFi,213650969,,fi,
@petopodi @radioplayfi Me! ,OulunKarpatFi,213650969,,und,
"SOPIMUSUUTISIA Patrik Rybr jatkaa Kärppien maalilla myös kaudella 2020-2021! 

TIEDOTE  https://t.co/8rUU5Yei1w",OulunKarpatFi,213650969,,fi,
"Uusi peliviikko on täällä!  

Kärpät - HPK keskiviikkona 11.12. klo 18:30 
Sport - Kärpät perjantaina 13.12. https://t.co/CFO67q76pV",OulunKarpatFi,213650969,,fi,
"Taistelu ei tuonut palkintoa ja vieraat kävivät hakemassa pisteet. Nyt katseet kohti keskiviikkoa ja HPK-peliä.

Ra https://t.co/TwQiSjYPnj",OulunKarpatFi,213650969,,fi,
"HIFK vie ottelun lukemin 1-4.

#Kärpät #Liiga https://t.co/NBNX7bx1DF",OulunKarpatFi,213650969,,fi,
"58' HIFK tekee maalin ja johtaa 1-4. 

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
56' Kärpät saa viisiminuuttisen ja Joel Blomqvist astuu tolppien väliin.,OulunKarpatFi,213650969,,fi,
"56' HIFK tekee maalin. 1-3. Samalla ovi aukeaa ja Rybar kulkee kohti pukkaria.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"55' Kärpät saa jäähyn. Ottelua 5:58 jäljellä.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"47' Kärpät alivoimalle.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"44' Tylsää hetkeä ei tässä pelissä ole ollut. Maalin tuoksu leijuu Raksilassa. 1-2.

#Kärpät #Liiga https://t.co/wdDViVOoZr",OulunKarpatFi,213650969,,fi,
"Kolmanteen erään!

#Kärpät #Liiga https://t.co/qHU8RtCF7u",OulunKarpatFi,213650969,,fi,
"Maali on ja se pysyy! Toinen erä päättyy mielenkiintoisen maalitarkistuksen jälkeen. Vieraat vielä johtavat, mutta https://t.co/z4KQY3LTRr",OulunKarpatFi,213650969,,fi,
"40' Käsi kohti keskiympyrää ja maali hyväksytään! Vai vieläkö tämä haastetaan...?? 

#Kärpät #Liiga https://t.co/edpSy24Yqq",OulunKarpatFi,213650969,,fi,
"39' Kärpät saa kiekon maaliin, MUTTA tämä tarkistetaan!

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"33' Kärpät ylivoimalle ja jäälle Aku Räty, Jokinen, Junttila, Krejcik ja Byström.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"29' HIFK lyö kiekon maaliin. 0-2.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
"29' Toinen kärppäpelaaja boksiin. 5vs3 noin 1:33.

#Kärpät #Liiga",OulunKarpatFi,213650969,,fi,
RT @smliiga: #Liiga on vahvistanut tapaninpäivänä 26.12.2019 pelattavan #JYPliiga#Kärpät-ottelun alkamisajan muutoksen runkosarjan otteluo,dasb00t,40351535,,fi,
Nyt myös verkossa. https://t.co/zRg6tMVYbV https://t.co/CoStBj13Xo,dasb00t,40351535,,fi,
"RT @smliigadata: Joukkueiden nuorimmat ja vanhimmat kokoonpanot tällä kaudella, #Kärpät pelasi eilen kauden nuorimmalla kokoonpanollaan ja",dasb00t,40351535,,fi,
kkiseltään liigatason hankinta #KHLfi. https://t.co/FuvgRd8Q7I,dasb00t,40351535,,fi,
